RxDevice,RxFileId,RxGenTime,TxDevice,TxFileId,TxGenTime,RxLatitude,RxLongitude,RxHeading,RxSpeed,RxYawRate,TxLatitude,TxLongitude,TxHeading,TxSpeed,TxYawRate,XDist,YDist,Range,Rdot,RelHeading
3000,55,606553167496992,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553167592027,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553167693213,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553167798157,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553167894145,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553167993304,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553168090058,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553168192074,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553168293278,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553168391563,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553168487108,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553168591094,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553168694250,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553168796952,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553168892033,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553168994055,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553169096954,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553169195730,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553169299002,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553169396595,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553169497077,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553169593075,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553169689966,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553169789908,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553169885711,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553169982775,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553170082012,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553170182398,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553170281732,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553170383050,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553170488051,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553170584224,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553170685281,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553170785016,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553170885010,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553170982983,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553171081995,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553171181849,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553171282836,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553171383122,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553171482364,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553171581718,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553171682480,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553171777298,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553171877934,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553171977993,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553172077137,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553172183281,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
